B cells,cDC cells,Endothelial cells,Fibroblasts,Macrophages M1,Macrophages M2,Mast cells,Monocytes,Myofibroblasts,NK cells,pDC cells,Plasma cells,T CD4 naive cells,T CD4 effector cells,T CD8 central memory cells,T CD8 effector cells,T CD8 effector memory cells,T CD8 exhausted cells,T CD8 naive cells,Tfh cells,Tprolifs,Th1 cells,Th17 cells,Th2 cells,Tregs,MAIT,T CD4 conventional cells
IGHM,,TNFRSF10A,,,,,RNF130,,TNFRSF18,,XBP1,,,,,,,,,,,,,,,
IGHV5-78,,TNFRSF10B,,,,,RPS24,,TNFRSF9,,ANGPT4,,,,,,,,,,,,,,,
IGJ,,TNFRSF1A,,,,,S100A11,,TNFSF10,,ATXN8OS,,,,,,,,,,,,,,,
IGKC,,TNFRSF1B,,,,,S100A4,,TP53TG5,,C11orf80,,,,,,,,,,,,,,,
IGL,,TSPAN15,,,,,S100A6,,TRAC,,DENND5B,,,,,,,,,,,,,,,
IGLL3P,,TSPAN18,,,,,S100A8,,TRD,,EAF2,,,,,,,,,,,,,,,
IL10,,TSPAN7,,,,,S100A9,,TRDC,,FCRL2,,,,,,,,,,,,,,,
IL4R,,VCAM1,,,,,SAT1,,TRG,,GNG7,,,,,,,,,,,,,,,
IL6,,VEGF,,,,,SERF2,,TRGC1,,GPR25,,,,,,,,,,,,,,,
IL7,,VEGFR,,,,,SERP1,,TRGC2,,HIST1H2AE,,,,,,,,,,,,,,,
IRF8,,KDR,,,,,SERPINA1,,TYROBP,,HIST1H2BG,,,,,,,,,,,,,,,
ITGB1,,FLT4,,,,,SERPINB1,,XCL1,,HLA-DOB,,,,,,,,,,,,,,,
ITSN2,,VG5Q,,,,,SH3BGRL,,XCL2,,IGHE,,,,,,,,,,,,,,,
JCHAIN,,VWF,,,,,SH3BGRL3,,ZBTB16,,KCNA3,,,,,,,,,,,,,,,
JUNB,,ZNF521,,,,,SIGLEC1,,ZFP36,,KCNG2,,,,,,,,,,,,,,,
KIAA0125,,ENG,,,,,SLC25A3,,ZNF205,,LIME1,,,,,,,,,,,,,,,
KIAA0226L,,,,,,,SOD2,,ZNF528,,LOC100130100,,,,,,,,,,,,,,,
LAPTM5,,,,,,,SPI1,,ZNF683,,MAN1A1,,,,,,,,,,,,,,,
LILRA4,,,,,,,SRGN,,ZNF747,,MAST1,,,,,,,,,,,,,,,
LIMD2,,,,,,,STXBP2,,Grand Total,,MROH7,,,,,,,,,,,,,,,
LINC00921,,,,,,,TAGLN2,,,,P2RX5,,,,,,,,,,,,,,,
LINC00926,,,,,,,TALDO1,,,,PAX7,,,,,,,,,,,,,,,
LOC100507616,,,,,,,TGFBI,,,,PDK1,,,,,,,,,,,,,,,
LTB,,,,,,,TIMP1,,,,PNOC,,,,,,,,,,,,,,,
LY86,,,,,,,TKT,,,,REN,,,,,,,,,,,,,,,
LY9,,,,,,,TLR2,,,,RGS13,,,,,,,,,,,,,,,
MBL2,,,,,,,TLR4,,,,RPL3P7,,,,,,,,,,,,,,,
MEF2C,,,,,,,TMBIM6,,,,SIK1,,,,,,,,,,,,,,,
MEP1A,,,,,,,TMSB10,,,,ST6GALNAC4,,,,,,,,,,,,,,,
MICAL3,,,,,,,TMSB4X,,,,TGM5,,,,,,,,,,,,,,,
MKI67,,,,,,,TNFRSF1B,,,,TMEM156,,,,,,,,,,,,,,,
MME,,,,,,,TNFSF13B,,,,ZBP1,,,,,,,,,,,,,,,
MS4A1,,,,,,,TPP1,,,,ZNF165,,,,,,,,,,,,,,,
MT-CO1,,,,,,,TPT1,,,,,,,,,,,,,,,,,,,
MZB1,,,,,,,TREM1,,,,,,,,,,,,,,,,,,,
NCF1,,,,,,,TSPO,,,,,,,,,,,,,,,,,,,
NFKBIA,,,,,,,TXN,,,,,,,,,,,,,,,,,,,
NIPSNAP3B,,,,,,,TYMP,,,,,,,,,,,,,,,,,,,
NMBR,,,,,,,TYROBP,,,,,,,,,,,,,,,,,,,
NOP10,,,,,,,VAMP8,,,,,,,,,,,,,,,,,,,
NOP53,,,,,,,VCAN,,,,,,,,,,,,,,,,,,,
NPIPB15,,,,,,,VMP1,,,,,,,,,,,,,,,,,,,
NPM1,,,,,,,WSB1,,,,,,,,,,,,,,,,,,,
NR4A1,,,,,,,ZEB2,,,,,,,,,,,,,,,,,,,
OAZ1,,,,,,,ZFAND5,,,,,,,,,,,,,,,,,,,
OSBPL10,,,,,,,,,,,,,,,,,,,,,,,,,,
OSTF1,,,,,,,,,,,,,,,,,,,,,,,,,,
P2RX5,,,,,,,,,,,,,,,,,,,,,,,,,,
P2RY14,,,,,,,,,,,,,,,,,,,,,,,,,,
PABPC1,,,,,,,,,,,,,,,,,,,,,,,,,,
PAIP2,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPOLA,,,,,,,,,,,,,,,,,,,,,,,,,,
PAX5,,,,,,,,,,,,,,,,,,,,,,,,,,
PFDN5,,,,,,,,,,,,,,,,,,,,,,,,,,
PLAC8,,,,,,,,,,,,,,,,,,,,,,,,,,
PLCG2,,,,,,,,,,,,,,,,,,,,,,,,,,
PLEKHF2,,,,,,,,,,,,,,,,,,,,,,,,,,
PLPP5,,,,,,,,,,,,,,,,,,,,,,,,,,
PMAIP1,,,,,,,,,,,,,,,,,,,,,,,,,,
PNOC,,,,,,,,,,,,,,,,,,,,,,,,,,
POLD4,,,,,,,,,,,,,,,,,,,,,,,,,,
POU2AF1,,,,,,,,,,,,,,,,,,,,,,,,,,
POU2F2,,,,,,,,,,,,,,,,,,,,,,,,,,
PPP1R2,,,,,,,,,,,,,,,,,,,,,,,,,,
PSG2,,,,,,,,,,,,,,,,,,,,,,,,,,
PTPRC,,,,,,,,,,,,,,,,,,,,,,,,,,
PTPRCAP,,,,,,,,,,,,,,,,,,,,,,,,,,
PYM1,,,,,,,,,,,,,,,,,,,,,,,,,,
QRSL1,,,,,,,,,,,,,,,,,,,,,,,,,,
RAC2,,,,,,,,,,,,,,,,,,,,,,,,,,
RACK1,,,,,,,,,,,,,,,,,,,,,,,,,,
RALGPS2,,,,,,,,,,,,,,,,,,,,,,,,,,
RASGRP2,,,,,,,,,,,,,,,,,,,,,,,,,,
RHOH,,,,,,,,,,,,,,,,,,,,,,,,,,
RNASET2,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL10,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL11,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL12,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL13,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL13A,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL14,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL15,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL18,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL18A,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL19,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL21,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL22,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL23,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL23A,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL26,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL27,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL27A,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL28,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL29,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL3,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL30,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL32,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL34,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL35A,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL36,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL36A,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL37,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL37A,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL38,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL39,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL4,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL41,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL5,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL6,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL7,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL7A,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL8,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL9,,,,,,,,,,,,,,,,,,,,,,,,,,
RPLP1,,,,,,,,,,,,,,,,,,,,,,,,,,
RPLP2,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS10,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS12,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS13,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS14,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS15,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS15A,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS18,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS19,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS2,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS21,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS23,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS24,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS25,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS26,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS27,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS27A,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS28,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS29,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS3,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS3A,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS4X,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS4Y1,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS5,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS6,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS7,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS8,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS9,,,,,,,,,,,,,,,,,,,,,,,,,,
RPSA,,,,,,,,,,,,,,,,,,,,,,,,,,
RPSAP58,,,,,,,,,,,,,,,,,,,,,,,,,,
RSRP1,,,,,,,,,,,,,,,,,,,,,,,,,,
S1PR4,,,,,,,,,,,,,,,,,,,,,,,,,,
SCN3A,,,,,,,,,,,,,,,,,,,,,,,,,,
SELL,,,,,,,,,,,,,,,,,,,,,,,,,,
SIK1,,,,,,,,,,,,,,,,,,,,,,,,,,
SIT1,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC12A1,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC15A2,,,,,,,,,,,,,,,,,,,,,,,,,,
SMDT1,,,,,,,,,,,,,,,,,,,,,,,,,,
SNHG8,,,,,,,,,,,,,,,,,,,,,,,,,,
SNX2,,,,,,,,,,,,,,,,,,,,,,,,,,
SNX22,,,,,,,,,,,,,,,,,,,,,,,,,,
SP140,,,,,,,,,,,,,,,,,,,,,,,,,,
SPIB,,,,,,,,,,,,,,,,,,,,,,,,,,
SSR1,,,,,,,,,,,,,,,,,,,,,,,,,,
STAP1,,,,,,,,,,,,,,,,,,,,,,,,,,
STK4,,,,,,,,,,,,,,,,,,,,,,,,,,
SWAP70,,,,,,,,,,,,,,,,,,,,,,,,,,
TAGLN2,,,,,,,,,,,,,,,,,,,,,,,,,,
TBC1D10C,,,,,,,,,,,,,,,,,,,,,,,,,,
TBX21,,,,,,,,,,,,,,,,,,,,,,,,,,
TCF4,,,,,,,,,,,,,,,,,,,,,,,,,,
TCL1A,,,,,,,,,,,,,,,,,,,,,,,,,,
TLR10,,,,,,,,,,,,,,,,,,,,,,,,,,
TMEM156,,,,,,,,,,,,,,,,,,,,,,,,,,
TMEM243,,,,,,,,,,,,,,,,,,,,,,,,,,
TNFRSF13B,,,,,,,,,,,,,,,,,,,,,,,,,,
TNFRSF13C,,,,,,,,,,,,,,,,,,,,,,,,,,
TNFRSF17,,,,,,,,,,,,,,,,,,,,,,,,,,
TPD52,,,,,,,,,,,,,,,,,,,,,,,,,,
TRAF4,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIM22,,,,,,,,,,,,,,,,,,,,,,,,,,
TSC22D3,,,,,,,,,,,,,,,,,,,,,,,,,,
UBA52,,,,,,,,,,,,,,,,,,,,,,,,,,
UGT1A8,,,,,,,,,,,,,,,,,,,,,,,,,,
VPREB3,,,,,,,,,,,,,,,,,,,,,,,,,,
WDR74,,,,,,,,,,,,,,,,,,,,,,,,,,
XBP1,,,,,,,,,,,,,,,,,,,,,,,,,,
YBX3,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAP70,,,,,,,,,,,,,,,,,,,,,,,,,,
ZBTB32,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCCHC7,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF286A,,,,,,,,,,,,,,,,,,,,,,,,,,
