B cells,cDC cells,Endothelial cells,Fibroblasts,Macrophages M1,Macrophages M2,Mast cells,Monocytes,Myofibroblasts,NK cells,pDC cells,Plasma cells,T CD4 naive cells,T CD4 effector cells,T CD8 central memory cells,T CD8 effector cells,T CD8 effector memory cells,T CD8 exhausted cells,T CD8 naive cells,Tfh cells,Tprolifs,Th1 cells,Th17 cells,Th2 cells,Tregs,MAIT,T CD4 conventional cells
CD70,,THSD7A,,,,,DUSP1,,TCTN2,,TXNDC15,,,,,,,,,,,,,DPP4,,
CD72,,TIE1,,,,,CYBB,,TESC,,TXNDC5,,,,,,,,,,,,,EFNA5,,
CD74,,TIE,,,,,AIF1,,TINAGL1,,UBE2J1,,,,,,,,,,,,,FRMD8,,
CD79A,,TM4SF18,,,,,ACTG1,,TMIGD2,,UGT2B17,,,,,,,,,,,,,GPR1,,
CD79B,,EDP1,,,,,CD52,,TNF,,WNT10A,,,,,,,,,,,,,GPR171,,
CD80,,TNFRSF10A,,,,,SOD2,,TNFRSF18,,XBP1,,,,,,,,,,,,,GPR19,,
CD81,,TNFRSF10B,,,,,H2AFY,,TNFRSF9,,ANGPT4,,,,,,,,,,,,,GZMM,,
CD82,,TNFRSF1A,,,,,NCF2,,TNFSF10,,ATXN8OS,,,,,,,,,,,,,HIC1,,
CD83,,TNFRSF1B,,,,,IFI30,,TP53TG5,,C11orf80,,,,,,,,,,,,,HMGB3P30,,
CD84,,TSPAN15,,,,,NAP1L1,,TRAC,,DENND5B,,,,,,,,,,,,,IL2RA,,
CD86,,TSPAN18,,,,,LYN,,TRD,,EAF2,,,,,,,,,,,,,IL2RB,,
CD9,,TSPAN7,,,,,GPSM3,,TRDC,,FCRL2,,,,,,,,,,,,,ITK,,
CD99,,VCAM1,,,,,HCLS1,,TRG,,GNG7,,,,,,,,,,,,,KIRREL,,
CDC20,,VEGF,,,,,FCER1AG,,TRGC1,,GPR25,,,,,,,,,,,,,LCK,,
CDCA7L,,VEGFR,,,,,CD68,,TRGC2,,HIST1H2AE,,,,,,,,,,,,,LILRA4,,
CDHR5,,KDR,,,,,WSB1,,TYROBP,,HIST1H2BG,,,,,,,,,,,,,LOC126987,,
CDK1,,FLT4,,,,,TMSB10,,XCL1,,HLA-DOB,,,,,,,,,,,,,LTB,,
CDK14,,VG5Q,,,,,CD44,,XCL2,,IGHE,,,,,,,,,,,,,MAP4K1,,
CENPM,,VWF,,,,,ZEB2,,ZBTB16,,KCNA3,,,,,,,,,,,,,MBL2,,
CEP120,,ZNF521,,,,,CD74,,ZFP36,,KCNG2,,,,,,,,,,,,,NPAS1,,
CEP295,,ENG,,,,,FCN1,,ZNF205,,LIME1,,,,,,,,,,,,,NTN3,,
CEPT1,,,,,,,S100A11,,ZNF528,,LOC100130100,,,,,,,,,,,,,PCDHA5,,
CERS4,,,,,,,LITAF,,ZNF683,,MAN1A1,,,,,,,,,,,,,PLCH2,,
CFI,,,,,,,ARPC1B,,ZNF747,,MAST1,,,,,,,,,,,,,PMCH,,
CHAC2,,,,,,,RAB31,,Grand Total,,MROH7,,,,,,,,,,,,,PTPRG,,
CHD7,,,,,,,PKM,,,,P2RX5,,,,,,,,,,,,,RCAN3,,
CHMP7,,,,,,,LCP1,,,,PAX7,,,,,,,,,,,,,RYR1,,
CHPF,,,,,,,NFKBIA,,,,PDK1,,,,,,,,,,,,,SEC31B,,
CHPT1,,,,,,,,,,,PNOC,,,,,,,,,,,,,SH2D1A,,
CHTF8,,,,,,,,,,,REN,,,,,,,,,,,,,SIRPG,,
CIITA,,,,,,,,,,,RGS13,,,,,,,,,,,,,SKAP1,,
CINP,,,,,,,,,,,RPL3P7,,,,,,,,,,,,,SPOCK2,,
CKAP4,,,,,,,,,,,SIK1,,,,,,,,,,,,,SSX1,,
CLDN10,,,,,,,,,,,ST6GALNAC4,,,,,,,,,,,,,TRAC,,
CLECL1,,,,,,,,,,,TGM5,,,,,,,,,,,,,TRAT1,,
CLPTM1L,,,,,,,,,,,TMEM156,,,,,,,,,,,,,TRAV9-2,,
CNKSR1,,,,,,,,,,,ZBP1,,,,,,,,,,,,,TRBC1,,
CNPY3,,,,,,,,,,,ZNF165,,,,,,,,,,,,,TYR,,
CNR1,,,,,,,,,,,,,,,,,,,,,,,,UBASH3A,,
CNR2,,,,,,,,,,,,,,,,,,,,,,,,ZAP70,,
COA5,,,,,,,,,,,,,,,,,,,,,,,,FOXO1,,
COBLL1,,,,,,,,,,,,,,,,,,,,,,,,FOXO3,,
COCH,,,,,,,,,,,,,,,,,,,,,,,,IL10RA,,
COL19A1,,,,,,,,,,,,,,,,,,,,,,,,,,
COL4A4,,,,,,,,,,,,,,,,,,,,,,,,,,
COL9A3,,,,,,,,,,,,,,,,,,,,,,,,,,
COQ4,,,,,,,,,,,,,,,,,,,,,,,,,,
CPNE5,,,,,,,,,,,,,,,,,,,,,,,,,,
CR1,,,,,,,,,,,,,,,,,,,,,,,,,,
CR2,,,,,,,,,,,,,,,,,,,,,,,,,,
CSF1R,,,,,,,,,,,,,,,,,,,,,,,,,,
CSNK1E,,,,,,,,,,,,,,,,,,,,,,,,,,
CSNK1G3,,,,,,,,,,,,,,,,,,,,,,,,,,
CTLA4,,,,,,,,,,,,,,,,,,,,,,,,,,
CTSH,,,,,,,,,,,,,,,,,,,,,,,,,,
CTXN3,,,,,,,,,,,,,,,,,,,,,,,,,,
CUL4B,,,,,,,,,,,,,,,,,,,,,,,,,,
CXCL13,,,,,,,,,,,,,,,,,,,,,,,,,,
CXCR3,,,,,,,,,,,,,,,,,,,,,,,,,,
CXCR4,,,,,,,,,,,,,,,,,,,,,,,,,,
CXCR5,,,,,,,,,,,,,,,,,,,,,,,,,,
CXXC5,,,,,,,,,,,,,,,,,,,,,,,,,,
CYB561A3,,,,,,,,,,,,,,,,,,,,,,,,,,
CYB5RL,,,,,,,,,,,,,,,,,,,,,,,,,,
CYFIP2,,,,,,,,,,,,,,,,,,,,,,,,,,
CYSLTR1,,,,,,,,,,,,,,,,,,,,,,,,,,
DAAM1,,,,,,,,,,,,,,,,,,,,,,,,,,
DAPP1,,,,,,,,,,,,,,,,,,,,,,,,,,
DAXX,,,,,,,,,,,,,,,,,,,,,,,,,,
DDAH2,,,,,,,,,,,,,,,,,,,,,,,,,,
DDC,,,,,,,,,,,,,,,,,,,,,,,,,,
DDX11,,,,,,,,,,,,,,,,,,,,,,,,,,
DDX3X,,,,,,,,,,,,,,,,,,,,,,,,,,
DENND5B,,,,,,,,,,,,,,,,,,,,,,,,,,
DERL3,,,,,,,,,,,,,,,,,,,,,,,,,,
DGKD,,,,,,,,,,,,,,,,,,,,,,,,,,
DHTKD1,,,,,,,,,,,,,,,,,,,,,,,,,,
DHX29,,,,,,,,,,,,,,,,,,,,,,,,,,
DLAT,,,,,,,,,,,,,,,,,,,,,,,,,,
DLX4,,,,,,,,,,,,,,,,,,,,,,,,,,
DMTN,,,,,,,,,,,,,,,,,,,,,,,,,,
DNAJC10,,,,,,,,,,,,,,,,,,,,,,,,,,
DNAJC5B,,,,,,,,,,,,,,,,,,,,,,,,,,
DNAJC9,,,,,,,,,,,,,,,,,,,,,,,,,,
DNAL1,,,,,,,,,,,,,,,,,,,,,,,,,,
DPAGT1,,,,,,,,,,,,,,,,,,,,,,,,,,
DPY30,,,,,,,,,,,,,,,,,,,,,,,,,,
DRAM2,,,,,,,,,,,,,,,,,,,,,,,,,,
DTNB,,,,,,,,,,,,,,,,,,,,,,,,,,
DUSP22,,,,,,,,,,,,,,,,,,,,,,,,,,
DYNC2I2,,,,,,,,,,,,,,,,,,,,,,,,,,
E2F2,,,,,,,,,,,,,,,,,,,,,,,,,,
E2F5,,,,,,,,,,,,,,,,,,,,,,,,,,
EAF2,,,,,,,,,,,,,,,,,,,,,,,,,,
EBF1,,,,,,,,,,,,,,,,,,,,,,,,,,
EBLN3P,,,,,,,,,,,,,,,,,,,,,,,,,,
ECE1,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSIT,,,,,,,,,,,,,,,,,,,,,,,,,,
EEF1B2,,,,,,,,,,,,,,,,,,,,,,,,,,
EEF1G,,,,,,,,,,,,,,,,,,,,,,,,,,
EEF2,,,,,,,,,,,,,,,,,,,,,,,,,,
EFHC1,,,,,,,,,,,,,,,,,,,,,,,,,,
EGFL7,,,,,,,,,,,,,,,,,,,,,,,,,,
EGLN1,,,,,,,,,,,,,,,,,,,,,,,,,,
EHHADH,,,,,,,,,,,,,,,,,,,,,,,,,,
EHMT1,,,,,,,,,,,,,,,,,,,,,,,,,,
EIF1AY,,,,,,,,,,,,,,,,,,,,,,,,,,
EIF3F,,,,,,,,,,,,,,,,,,,,,,,,,,
EIF4B,,,,,,,,,,,,,,,,,,,,,,,,,,
EIF4EBP1,,,,,,,,,,,,,,,,,,,,,,,,,,
ELOA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMC9,,,,,,,,,,,,,,,,,,,,,,,,,,
ENAM,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTPD1,,,,,,,,,,,,,,,,,,,,,,,,,,
EPN2,,,,,,,,,,,,,,,,,,,,,,,,,,
ERN2,,,,,,,,,,,,,,,,,,,,,,,,,,
ERO1B,,,,,,,,,,,,,,,,,,,,,,,,,,
ERP29,,,,,,,,,,,,,,,,,,,,,,,,,,
EVI2B,,,,,,,,,,,,,,,,,,,,,,,,,,
EXOSC10,,,,,,,,,,,,,,,,,,,,,,,,,,
EZR,,,,,,,,,,,,,,,,,,,,,,,,,,
FA2H,,,,,,,,,,,,,,,,,,,,,,,,,,
FAM111B,,,,,,,,,,,,,,,,,,,,,,,,,,
FAM177B,,,,,,,,,,,,,,,,,,,,,,,,,,
FAM27C,,,,,,,,,,,,,,,,,,,,,,,,,,
FAM30A,,,,,,,,,,,,,,,,,,,,,,,,,,
FAM3C,,,,,,,,,,,,,,,,,,,,,,,,,,
FAS,,,,,,,,,,,,,,,,,,,,,,,,,,
FBL,,,,,,,,,,,,,,,,,,,,,,,,,,
FBXO11,,,,,,,,,,,,,,,,,,,,,,,,,,
FBXO3,,,,,,,,,,,,,,,,,,,,,,,,,,
FCER2,,,,,,,,,,,,,,,,,,,,,,,,,,
FCGR2A,,,,,,,,,,,,,,,,,,,,,,,,,,
FCGR2B,,,,,,,,,,,,,,,,,,,,,,,,,,
FCGR3A,,,,,,,,,,,,,,,,,,,,,,,,,,
FCHSD2,,,,,,,,,,,,,,,,,,,,,,,,,,
FCMR,,,,,,,,,,,,,,,,,,,,,,,,,,
FCRL1,,,,,,,,,,,,,,,,,,,,,,,,,,
FCRL2,,,,,,,,,,,,,,,,,,,,,,,,,,
FCRL5,,,,,,,,,,,,,,,,,,,,,,,,,,
FCRLA,,,,,,,,,,,,,,,,,,,,,,,,,,
FFAR1,,,,,,,,,,,,,,,,,,,,,,,,,,
FGB,,,,,,,,,,,,,,,,,,,,,,,,,,
FGD2,,,,,,,,,,,,,,,,,,,,,,,,,,
FOXO1,,,,,,,,,,,,,,,,,,,,,,,,,,
FUT8,,,,,,,,,,,,,,,,,,,,,,,,,,
GABPB1,,,,,,,,,,,,,,,,,,,,,,,,,,
GABPB1-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,
GALNTL6,,,,,,,,,,,,,,,,,,,,,,,,,,
GAPT,,,,,,,,,,,,,,,,,,,,,,,,,,
GCG,,,,,,,,,,,,,,,,,,,,,,,,,,
GCSAM,,,,,,,,,,,,,,,,,,,,,,,,,,
GEMIN7,,,,,,,,,,,,,,,,,,,,,,,,,,
GEMIN8,,,,,,,,,,,,,,,,,,,,,,,,,,
GEN1,,,,,,,,,,,,,,,,,,,,,,,,,,
GFI1,,,,,,,,,,,,,,,,,,,,,,,,,,
GGA2,,,,,,,,,,,,,,,,,,,,,,,,,,
GH1,,,,,,,,,,,,,,,,,,,,,,,,,,
GLDC,,,,,,,,,,,,,,,,,,,,,,,,,,
GLO1,,,,,,,,,,,,,,,,,,,,,,,,,,
GLRA3,,,,,,,,,,,,,,,,,,,,,,,,,,
GMDS,,,,,,,,,,,,,,,,,,,,,,,,,,
GMPPB,,,,,,,,,,,,,,,,,,,,,,,,,,
GNA13,,,,,,,,,,,,,,,,,,,,,,,,,,
GNAI2,,,,,,,,,,,,,,,,,,,,,,,,,,
GNB5,,,,,,,,,,,,,,,,,,,,,,,,,,
GNG3,,,,,,,,,,,,,,,,,,,,,,,,,,
GNG7,,,,,,,,,,,,,,,,,,,,,,,,,,
GOLPH3L,,,,,,,,,,,,,,,,,,,,,,,,,,
GPC3,,,,,,,,,,,,,,,,,,,,,,,,,,
GPD1,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM6A,,,,,,,,,,,,,,,,,,,,,,,,,,
GPR160,,,,,,,,,,,,,,,,,,,,,,,,,,
GPR18,,,,,,,,,,,,,,,,,,,,,,,,,,
GPR183,,,,,,,,,,,,,,,,,,,,,,,,,,
GPRC5D,,,,,,,,,,,,,,,,,,,,,,,,,,
Grand Total,,,,,,,,,,,,,,,,,,,,,,,,,,
GRAP,,,,,,,,,,,,,,,,,,,,,,,,,,
GRB2,,,,,,,,,,,,,,,,,,,,,,,,,,
GTF2H5,,,,,,,,,,,,,,,,,,,,,,,,,,
GUCD1,,,,,,,,,,,,,,,,,,,,,,,,,,
H3C12,,,,,,,,,,,,,,,,,,,,,,,,,,
H4C3,,,,,,,,,,,,,,,,,,,,,,,,,,
HADHB,,,,,,,,,,,,,,,,,,,,,,,,,,
HCCS,,,,,,,,,,,,,,,,,,,,,,,,,,
HDAC9,,,,,,,,,,,,,,,,,,,,,,,,,,
HHEX,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP1R,,,,,,,,,,,,,,,,,,,,,,,,,,
HLA-A,,,,,,,,,,,,,,,,,,,,,,,,,,
HLA-DMA,,,,,,,,,,,,,,,,,,,,,,,,,,
HLA-DMB,,,,,,,,,,,,,,,,,,,,,,,,,,
HLA-DOB,,,,,,,,,,,,,,,,,,,,,,,,,,
HLA-DPA1,,,,,,,,,,,,,,,,,,,,,,,,,,
HLA-DPB1,,,,,,,,,,,,,,,,,,,,,,,,,,
HLA-DQA1,,,,,,,,,,,,,,,,,,,,,,,,,,
HLA-DQB1,,,,,,,,,,,,,,,,,,,,,,,,,,
HLA-DQB2,,,,,,,,,,,,,,,,,,,,,,,,,,
HLA-DRA,,,,,,,,,,,,,,,,,,,,,,,,,,
HLA-DRB1,,,,,,,,,,,,,,,,,,,,,,,,,,
HLA-DRB5,,,,,,,,,,,,,,,,,,,,,,,,,,
HLA-E,,,,,,,,,,,,,,,,,,,,,,,,,,
HMGB1,,,,,,,,,,,,,,,,,,,,,,,,,,
HMGB2,,,,,,,,,,,,,,,,,,,,,,,,,,
HMGB3,,,,,,,,,,,,,,,,,,,,,,,,,,
HOXB6,,,,,,,,,,,,,,,,,,,,,,,,,,
HRK,,,,,,,,,,,,,,,,,,,,,,,,,,
HSH2D,,,,,,,,,,,,,,,,,,,,,,,,,,
HSP90AB1,,,,,,,,,,,,,,,,,,,,,,,,,,
HSPA13,,,,,,,,,,,,,,,,,,,,,,,,,,
HVCN1,,,,,,,,,,,,,,,,,,,,,,,,,,
HYI,,,,,,,,,,,,,,,,,,,,,,,,,,
IAPP,,,,,,,,,,,,,,,,,,,,,,,,,,
IARS1,,,,,,,,,,,,,,,,,,,,,,,,,,
ICAM2,,,,,,,,,,,,,,,,,,,,,,,,,,
ID3,,,,,,,,,,,,,,,,,,,,,,,,,,
IFI27L1,,,,,,,,,,,,,,,,,,,,,,,,,,
IFI44L,,,,,,,,,,,,,,,,,,,,,,,,,,
IFNG-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,
IFNGR2,,,,,,,,,,,,,,,,,,,,,,,,,,
IFRD2,,,,,,,,,,,,,,,,,,,,,,,,,,
IFT57,,,,,,,,,,,,,,,,,,,,,,,,,,
IGF1,,,,,,,,,,,,,,,,,,,,,,,,,,
IGFBP4,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHA1,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHA2,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHE,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHG1,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHG2,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHG3,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHG4,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHGP,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHM,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-15,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-23,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-7,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV6-1,,,,,,,,,,,,,,,,,,,,,,,,,,
IGKC,,,,,,,,,,,,,,,,,,,,,,,,,,
IGKV1-12,,,,,,,,,,,,,,,,,,,,,,,,,,
IGKV1-5,,,,,,,,,,,,,,,,,,,,,,,,,,
IGKV3-20,,,,,,,,,,,,,,,,,,,,,,,,,,
IGKV3D-11,,,,,,,,,,,,,,,,,,,,,,,,,,
IGKV3D-20,,,,,,,,,,,,,,,,,,,,,,,,,,
IGKV4-1,,,,,,,,,,,,,,,,,,,,,,,,,,
IGL,,,,,,,,,,,,,,,,,,,,,,,,,,
IGLC2,,,,,,,,,,,,,,,,,,,,,,,,,,
IGLC3,,,,,,,,,,,,,,,,,,,,,,,,,,
IGLC5,,,,,,,,,,,,,,,,,,,,,,,,,,
IGLC6,,,,,,,,,,,,,,,,,,,,,,,,,,
IGLC7,,,,,,,,,,,,,,,,,,,,,,,,,,
IGLL1,,,,,,,,,,,,,,,,,,,,,,,,,,
IGLL5,,,,,,,,,,,,,,,,,,,,,,,,,,
IGLV3-1,,,,,,,,,,,,,,,,,,,,,,,,,,
IGLV4-69,,,,,,,,,,,,,,,,,,,,,,,,,,
IGLV6-57,,,,,,,,,,,,,,,,,,,,,,,,,,
IGLV7-43,,,,,,,,,,,,,,,,,,,,,,,,,,
IKZF3,,,,,,,,,,,,,,,,,,,,,,,,,,
IL10,,,,,,,,,,,,,,,,,,,,,,,,,,
IL12A,,,,,,,,,,,,,,,,,,,,,,,,,,
IL12RB1,,,,,,,,,,,,,,,,,,,,,,,,,,
IL13RA1,,,,,,,,,,,,,,,,,,,,,,,,,,
IL17B,,,,,,,,,,,,,,,,,,,,,,,,,,
IL17RA,,,,,,,,,,,,,,,,,,,,,,,,,,
IL18R1,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2RA,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2RB,,,,,,,,,,,,,,,,,,,,,,,,,,
IL4R,,,,,,,,,,,,,,,,,,,,,,,,,,
IL6,,,,,,,,,,,,,,,,,,,,,,,,,,
IL6R,,,,,,,,,,,,,,,,,,,,,,,,,,
IL6ST,,,,,,,,,,,,,,,,,,,,,,,,,,
IL7,,,,,,,,,,,,,,,,,,,,,,,,,,
IL7R,,,,,,,,,,,,,,,,,,,,,,,,,,
ING5,,,,,,,,,,,,,,,,,,,,,,,,,,
INPP5D,,,,,,,,,,,,,,,,,,,,,,,,,,
INS,,,,,,,,,,,,,,,,,,,,,,,,,,
INTU,,,,,,,,,,,,,,,,,,,,,,,,,,
IRAG2,,,,,,,,,,,,,,,,,,,,,,,,,,
IRF8,,,,,,,,,,,,,,,,,,,,,,,,,,
ISG20,,,,,,,,,,,,,,,,,,,,,,,,,,
ITGA4,,,,,,,,,,,,,,,,,,,,,,,,,,
ITGAX,,,,,,,,,,,,,,,,,,,,,,,,,,
ITGB1,,,,,,,,,,,,,,,,,,,,,,,,,,
ITGB2,,,,,,,,,,,,,,,,,,,,,,,,,,
ITM2C,,,,,,,,,,,,,,,,,,,,,,,,,,
ITSN2,,,,,,,,,,,,,,,,,,,,,,,,,,
JADE3,,,,,,,,,,,,,,,,,,,,,,,,,,
JCHAIN,,,,,,,,,,,,,,,,,,,,,,,,,,
JUNB,,,,,,,,,,,,,,,,,,,,,,,,,,
JUP,,,,,,,,,,,,,,,,,,,,,,,,,,
KCNK5,,,,,,,,,,,,,,,,,,,,,,,,,,
KCNN3,,,,,,,,,,,,,,,,,,,,,,,,,,
KCNN4,,,,,,,,,,,,,,,,,,,,,,,,,,
KDM5D,,,,,,,,,,,,,,,,,,,,,,,,,,
KHDRBS2,,,,,,,,,,,,,,,,,,,,,,,,,,
KIF12,,,,,,,,,,,,,,,,,,,,,,,,,,
KIZ,,,,,,,,,,,,,,,,,,,,,,,,,,
KLF13,,,,,,,,,,,,,,,,,,,,,,,,,,
KLF2,,,,,,,,,,,,,,,,,,,,,,,,,,
KLHL14,,,,,,,,,,,,,,,,,,,,,,,,,,
KLHL5,,,,,,,,,,,,,,,,,,,,,,,,,,
LAG3,,,,,,,,,,,,,,,,,,,,,,,,,,
LAGE3,,,,,,,,,,,,,,,,,,,,,,,,,,
LAIR1,,,,,,,,,,,,,,,,,,,,,,,,,,
LAMC1,,,,,,,,,,,,,,,,,,,,,,,,,,
LAMP5,,,,,,,,,,,,,,,,,,,,,,,,,,
LAPTM5,,,,,,,,,,,,,,,,,,,,,,,,,,
LARP6,,,,,,,,,,,,,,,,,,,,,,,,,,
LCN8,,,,,,,,,,,,,,,,,,,,,,,,,,
LDHD,,,,,,,,,,,,,,,,,,,,,,,,,,
LEF1,,,,,,,,,,,,,,,,,,,,,,,,,,
LEMD3,,,,,,,,,,,,,,,,,,,,,,,,,,
LGALS3BP,,,,,,,,,,,,,,,,,,,,,,,,,,
LGMN,,,,,,,,,,,,,,,,,,,,,,,,,,
LGR4,,,,,,,,,,,,,,,,,,,,,,,,,,
LHPP,,,,,,,,,,,,,,,,,,,,,,,,,,
LILRA4,,,,,,,,,,,,,,,,,,,,,,,,,,
LMO2,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC102723407,,,,,,,,,,,,,,,,,,,,,,,,,,
LRRC4C,,,,,,,,,,,,,,,,,,,,,,,,,,
LRWD1,,,,,,,,,,,,,,,,,,,,,,,,,,
LSM12,,,,,,,,,,,,,,,,,,,,,,,,,,
LSM7,,,,,,,,,,,,,,,,,,,,,,,,,,
LTB,,,,,,,,,,,,,,,,,,,,,,,,,,
LY86,,,,,,,,,,,,,,,,,,,,,,,,,,
LY9,,,,,,,,,,,,,,,,,,,,,,,,,,
LYL1,,,,,,,,,,,,,,,,,,,,,,,,,,
LYN,,,,,,,,,,,,,,,,,,,,,,,,,,
LYPLA1,,,,,,,,,,,,,,,,,,,,,,,,,,
LYPLAL1,,,,,,,,,,,,,,,,,,,,,,,,,,
LYRM4,,,,,,,,,,,,,,,,,,,,,,,,,,
MACROD2,,,,,,,,,,,,,,,,,,,,,,,,,,
MAN1A1,,,,,,,,,,,,,,,,,,,,,,,,,,
MAP3K20-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,
MARCKSL1,,,,,,,,,,,,,,,,,,,,,,,,,,
MBD4,,,,,,,,,,,,,,,,,,,,,,,,,,
MCEE,,,,,,,,,,,,,,,,,,,,,,,,,,
MDS2,,,,,,,,,,,,,,,,,,,,,,,,,,
MED22,,,,,,,,,,,,,,,,,,,,,,,,,,
MED31,,,,,,,,,,,,,,,,,,,,,,,,,,
MEF2A,,,,,,,,,,,,,,,,,,,,,,,,,,
MEF2B,,,,,,,,,,,,,,,,,,,,,,,,,,
MEF2C,,,,,,,,,,,,,,,,,,,,,,,,,,
METTL17,,,,,,,,,,,,,,,,,,,,,,,,,,
METTL25,,,,,,,,,,,,,,,,,,,,,,,,,,
METTL8,,,,,,,,,,,,,,,,,,,,,,,,,,
MFN1,,,,,,,,,,,,,,,,,,,,,,,,,,
MGAT5,,,,,,,,,,,,,,,,,,,,,,,,,,
MICAL3,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR29B2CHG,,,,,,,,,,,,,,,,,,,,,,,,,,
MIXL1,,,,,,,,,,,,,,,,,,,,,,,,,,
MKI67,,,,,,,,,,,,,,,,,,,,,,,,,,
MME,,,,,,,,,,,,,,,,,,,,,,,,,,
MMP7,,,,,,,,,,,,,,,,,,,,,,,,,,
MOB3B,,,,,,,,,,,,,,,,,,,,,,,,,,
MORN2,,,,,,,,,,,,,,,,,,,,,,,,,,
MOXD1,,,,,,,,,,,,,,,,,,,,,,,,,,
MPZL1,,,,,,,,,,,,,,,,,,,,,,,,,,
MRPL24,,,,,,,,,,,,,,,,,,,,,,,,,,
MRPS16,,,,,,,,,,,,,,,,,,,,,,,,,,
MRPS2,,,,,,,,,,,,,,,,,,,,,,,,,,
MRPS25,,,,,,,,,,,,,,,,,,,,,,,,,,
MRPS27,,,,,,,,,,,,,,,,,,,,,,,,,,
MS4A1,,,,,,,,,,,,,,,,,,,,,,,,,,
MSL3,,,,,,,,,,,,,,,,,,,,,,,,,,
MT1E,,,,,,,,,,,,,,,,,,,,,,,,,,
MTCH2,,,,,,,,,,,,,,,,,,,,,,,,,,
MTHFD2L,,,,,,,,,,,,,,,,,,,,,,,,,,
MTRNR2L8,,,,,,,,,,,,,,,,,,,,,,,,,,
MTSS1,,,,,,,,,,,,,,,,,,,,,,,,,,
MX1,,,,,,,,,,,,,,,,,,,,,,,,,,
MYBL2,,,,,,,,,,,,,,,,,,,,,,,,,,
MYC,,,,,,,,,,,,,,,,,,,,,,,,,,
MYCBP2,,,,,,,,,,,,,,,,,,,,,,,,,,
MYO1D,,,,,,,,,,,,,,,,,,,,,,,,,,
MZB1,,,,,,,,,,,,,,,,,,,,,,,,,,
NAA50,,,,,,,,,,,,,,,,,,,,,,,,,,
NAP1L1,,,,,,,,,,,,,,,,,,,,,,,,,,
NAPSA,,,,,,,,,,,,,,,,,,,,,,,,,,
NBEAL1,,,,,,,,,,,,,,,,,,,,,,,,,,
NCAM1,,,,,,,,,,,,,,,,,,,,,,,,,,
NCF1,,,,,,,,,,,,,,,,,,,,,,,,,,
NCF4,,,,,,,,,,,,,,,,,,,,,,,,,,
NCOA3,,,,,,,,,,,,,,,,,,,,,,,,,,
NDUFAF6,,,,,,,,,,,,,,,,,,,,,,,,,,
NEK6,,,,,,,,,,,,,,,,,,,,,,,,,,
NEK8,,,,,,,,,,,,,,,,,,,,,,,,,,
NEK9,,,,,,,,,,,,,,,,,,,,,,,,,,
NFKB1,,,,,,,,,,,,,,,,,,,,,,,,,,
NFKB2,,,,,,,,,,,,,,,,,,,,,,,,,,
NFKBIA,,,,,,,,,,,,,,,,,,,,,,,,,,
NFKBID,,,,,,,,,,,,,,,,,,,,,,,,,,
NFKBIE,,,,,,,,,,,,,,,,,,,,,,,,,,
NGFR,,,,,,,,,,,,,,,,,,,,,,,,,,
NGLY1,,,,,,,,,,,,,,,,,,,,,,,,,,
NIBAN3,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFK,,,,,,,,,,,,,,,,,,,,,,,,,,
NIPAL4,,,,,,,,,,,,,,,,,,,,,,,,,,
NKX6-2,,,,,,,,,,,,,,,,,,,,,,,,,,
NME4,,,,,,,,,,,,,,,,,,,,,,,,,,
NME7,,,,,,,,,,,,,,,,,,,,,,,,,,
NOC3L,,,,,,,,,,,,,,,,,,,,,,,,,,
NOP53,,,,,,,,,,,,,,,,,,,,,,,,,,
NPIPB15,,,,,,,,,,,,,,,,,,,,,,,,,,
NPM1,,,,,,,,,,,,,,,,,,,,,,,,,,
NR3C2,,,,,,,,,,,,,,,,,,,,,,,,,,
NR4A1,,,,,,,,,,,,,,,,,,,,,,,,,,
NSA2,,,,,,,,,,,,,,,,,,,,,,,,,,
NT5DC2,,,,,,,,,,,,,,,,,,,,,,,,,,
NT5E,,,,,,,,,,,,,,,,,,,,,,,,,,
